number_recipients,year,filing_id,ein,desc_noncash_assistance,amount_cash_grant,method_valuation,job_id,type_of_grant_assistance,pdf_key,region,manner_cash_disbursement,amount_noncash_assistance,source_url,index
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2008,232964829_2008,232964829,,0,,711e31709ccce8d678f979686eecf3f8ecdd457f76b5987f874c8834def6f81e,,EIN_232964829_YEAR_2008_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2009_04_EO%2F23-2964829_990_200812.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(12),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(13),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(14),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(15),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(16),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(17),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(18),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(1),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(2),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(3),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(4),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(5),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(6),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(7),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(8),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(9),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(10),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
0,2010,232964829_2010,232964829,,0,,c64093a9d8e86c9a1086d67a818cd3789fe23752f4dd6c46c8960bf094f05f68,(11),EIN_232964829_YEAR_2010_FORMTYPE_990.pdf,,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2964829_990_201012.pdf,
4,2009,250965376_2009,250965376,,55700,,d1e76256f9e6cfcd06b2e23ee4ce75497c93c0a55caa80a247db2513633270d3,SCHOLARSHIPS,EIN_250965376_YEAR_2009_FORMTYPE_990.pdf,EUROPE,POSTING TO REGISTRAR'S ACCOUNT,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F25-0965376_990_200905.pdf,
34,2010,250965376_2010,250965376,N/A,158911,,7b7d1d18e7a9c75faefff81cff0f978d080df432bd763683071a088529edd984,SCHOLARSHIPS,EIN_250965376_YEAR_2010_FORMTYPE_990.pdf,EUROPE,POSTING TO STUDENT'S ACCOUNT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F25-0965376_990_201005.pdf,
6,2010,250965376_2010,250965376,N/A,23500,,7b7d1d18e7a9c75faefff81cff0f978d080df432bd763683071a088529edd984,SCHOLARSHIPS,EIN_250965376_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA AND THE PACIFIC,POSTING TO STUDENT'S ACCOUNT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F25-0965376_990_201005.pdf,
2,2010,250965376_2010,250965376,N/A,5400,,7b7d1d18e7a9c75faefff81cff0f978d080df432bd763683071a088529edd984,SCHOLARSHIPS,EIN_250965376_YEAR_2010_FORMTYPE_990.pdf,CENTRAL AMERICA AND THE CARIBBEAN,POSTING TO STUDENT'S ACCOUNT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F25-0965376_990_201005.pdf,
2,2010,250965376_2010,250965376,N/A,7590,,7b7d1d18e7a9c75faefff81cff0f978d080df432bd763683071a088529edd984,SCHOLARSHIPS,EIN_250965376_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST AND NORTH AFRICA,POSTING TO STUDENT'S ACCOUNT,,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F25-0965376_990_201005.pdf,
1,2008,382926822_2008,382926822,,10000,,86ffd8abf10108ce4705df37d16aeec7644abffc68f5ec683dfb1f515d4839ff,NOVAK AWARD - ACKNO WLEDGES AND REWARDS OUTSTANDING NEW RESEARCH INTO THE INTERRELATION OF RELIGION AND ECONOMIC LIBERTY,EIN_382926822_YEAR_2008_FORMTYPE_990.pdf,SOUTH AMERICA,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F38-2926822_990_200812.pdf,
1,2009,382926822_2009,382926822,,10000,,445e89f019c90895bcdb98ebb4e5ea9329afb935940757ad0a1bb62db279f523,GUARDIAN OF FREEDO M A WARD - RECOGNIZES THE ONGOING CONTRIBUTIONS OF LEADERS WHO HAVE DEMONSTRATED AN OUTSTANDING COMMITMENT TO LIBERTY,EIN_382926822_YEAR_2009_FORMTYPE_990.pdf,CENTRAL AMERICA,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F38-2926822_990_200912.pdf,
1,2010,382926822_2010,382926822,,10000,,0cf5ac19655fee76a42407cc914caebc1b51021d08cee80fc94454ba217d983d,NOVAK AWARD - ACKNOWLEDGES AND REWARDS OUTSTANDING NEW RESEARCH INTO THE INTERRELATION OF RELIGION AND ECONOMIC LIBERTY,EIN_382926822_YEAR_2010_FORMTYPE_990.pdf,EUROPE,CHECK,,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F38-2926822_990_201012.pdf,
3120,2008,731395057_2008,731395057,,312104,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,Participating with Strategic Partners,EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,East Asia & the Pacific,Cash,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
379,2008,731395057_2008,731395057,,136856,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,"MMN, Church Rebuilding, FOM, Bibles & PSP",EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,Middle East & North Africa,Cash,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
3,2008,731395057_2008,731395057,,100000,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,Families of Martyrs,EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,Europe,Wire,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
4,2008,731395057_2008,731395057,,138026,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,"Training, MMN & Christian Literature",EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,East Asia & the Pacific,Wire,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
1,2008,731395057_2008,731395057,,5800,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,Christian Literature,EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,Sub-Saharan Africa,Wire,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
766,2008,731395057_2008,731395057,,76692,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,Participating with Strategic Partners,EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,Sub-Saharan Africa,Wire,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
2,2008,731395057_2008,731395057,,40134,,f39f964c9a853b71bf74ff14e4f0f41114581a37f64b388ba37ffa7073af3f9c,"Medical, MMN & Bibles",EIN_731395057_YEAR_2008_FORMTYPE_990.pdf,Sub-Saharan Africa,Wire,,https://projects.propublica.org/nonprofits/download-filing?path=2009_10_EO%2F73-1395057_990_200812.pdf,
26,2010,731395057_2010,731395057,,10218,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,PARTICIPATING W/ STRATEGIC PARTNERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
28661,2010,731395057_2010,731395057,,493111,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/ STRATEGIC PARTNERS, HUMANITARIAN AID, BIBLES TRAINING",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
911,2010,731395057_2010,731395057,,166368,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/ STRATEGIC PARTNERS, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,WIRE/EFT/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
74,2010,731395057_2010,731395057,,25456,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/ STRATEGIC PARTNERS, MINISTRY MATERIAL NEEDS, MEDICAL, FAMILIES OF PRISONERS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,032183 12-21-10,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,,42,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
13,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/ STRATEGIC PARTNERS, SAFE HOUSE",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
1588,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/ STRATEGIC PARTNERS, TRAINING, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
80,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/STRATEGIC PARTNERS, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
507,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING W/STRATEGIC PARTNERS, MINISTRY MATERIAL NEEDS, REFUGEE AID",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
21340,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"PARTICIPATING WITH STRATEGIC PARTNERS, BIBLES",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
4.000,2010,731395057_2010,731395057,,8110,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,CHRISTIAN LITERATURE,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,RUSSIA & NEWLY INDEPENDENT,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
2566,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,SAFE HOUSE BIBLES,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
1000,2010,731395057_2010,731395057,,15000,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,CHRISTIAN LITERATURE,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH AMERICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
7.278,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"SAFE HOUSE, PARTICIPATING W/ STRATEGIC PARTNERS, MINISTRY MATERIAL NEEDS, FAMILIES OF PRISONERS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,RUSSIA & NEWLY INDEPENDENT,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
92,2010,731395057_2010,731395057,,110000,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,FAMILIES OF MARTYRS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EUROPE,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
10,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,TRAINING,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
6,2010,731395057_2010,731395057,,10850,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,FAMILIES OF MARTYRS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
48095,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"TRAINING, CHRISTIAN LITERATURE, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
6375,2010,731395057_2010,731395057,,43502,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"FAMILIES OF MARTYRS, FAMILIES OF PRISONERS, CHRISTIAN LITERATURE. BIBLES",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2010,731395057_2010,731395057,,43,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,032183 12-21-10,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
26,2010,731395057_2010,731395057,,13725,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"FAMILIES OF MARTYRS, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
4205,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"TRAINING, MINISTRY MATERIAL NEEDS BIBLES",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
8,2010,731395057_2010,731395057,,5.000,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,FAMILIES OF PRISONERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
46,2010,731395057_2010,731395057,,61010,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,FAMILIES OF PRISONERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,RUSSIA & NEWLY INDEPENDENT,WIRE/CHECK,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,032183 12-21-10,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,,39,,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
153,2010,731395057_2010,731395057,,30.600,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,FAMILIES OF PRISONERS,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SUB-SAHARAN AFRICA,WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
7500,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,BIBLES,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,CENTRAL AMERICA & CARIBBEAN,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
82,2010,731395057_2010,731395057,,15.891,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,BIBLES,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,EFT/WIRE,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
1153,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,BIBLES,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
93.130,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,BIBLES,EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
12.957,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"BIBLES, MINISTRY MATERIAL NEEDS, FAMILIES OF MARTYRS, HUMANITARIAN AID",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,MIDDLE EAST & NORTH AFRICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
40246,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"BIBLES, PARTICIPATING W/ STRATEGIC PARTNERS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,EAST ASIA & PACIFIC,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
10269,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"BIBLES, PARTICIPATING W/ STRATEGIC PARTNERS, MEDICAL, FAMILIES OF MARTYRS, MINISTRY MATERIAL NEEDS",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH ASIA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
144400,2010,731395057_2010,731395057,,,,34b87615b9748b6928e0459abc3b772ad4eaa31165eb2090ee1be573f5b181cc,"BROADCASTS, MINISTRY MATERIAL NEEDS CHRISTIAN LITERATURE",EIN_731395057_YEAR_2010_FORMTYPE_990.pdf,SOUTH AMERICA,,0,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F73-1395057_990_201012.pdf,
